after,after_request_id,after_request_sequence,after_status,alias,before,before_request_id,before_request_sequence,before_status,block,both_measured,included,order_sequence,painter_id,template_id,weight
style_aspects,b0003-B1-camille_pissarro-style_aspects-gpt-image-1,1593,measured,gpt-image-1,style_instruction,b0003-B1-camille_pissarro-style_instruction-gpt-image-1,1594,measured,3,True,True,1593,camille_pissarro,B1,0.015625
style_aspects,b0003-B2-camille_pissarro-style_aspects-gpt-image-1,1862,measured,gpt-image-1,style_instruction,b0003-B2-camille_pissarro-style_instruction-gpt-image-1,1860,measured,3,True,True,1860,camille_pissarro,B2,0.015625
style_aspects,b0003-B3-camille_pissarro-style_aspects-gpt-image-1,1476,measured,gpt-image-1,style_instruction,b0003-B3-camille_pissarro-style_instruction-gpt-image-1,1477,measured,3,True,True,1476,camille_pissarro,B3,0.015625
style_aspects,b0003-B4-camille_pissarro-style_aspects-gpt-image-1,1489,measured,gpt-image-1,style_instruction,b0003-B4-camille_pissarro-style_instruction-gpt-image-1,1490,measured,3,True,True,1489,camille_pissarro,B4,0.015625
style_aspects,b0003-R1-camille_pissarro-style_aspects-gpt-image-1,1445,measured,gpt-image-1,style_instruction,b0003-R1-camille_pissarro-style_instruction-gpt-image-1,1444,measured,3,True,True,1444,camille_pissarro,R1,0.015625
style_aspects,b0003-R2-camille_pissarro-style_aspects-gpt-image-1,1877,measured,gpt-image-1,style_instruction,b0003-R2-camille_pissarro-style_instruction-gpt-image-1,1876,measured,3,True,True,1876,camille_pissarro,R2,0.015625
style_aspects,b0003-R3-camille_pissarro-style_aspects-gpt-image-1,1813,measured,gpt-image-1,style_instruction,b0003-R3-camille_pissarro-style_instruction-gpt-image-1,1814,measured,3,True,True,1813,camille_pissarro,R3,0.015625
style_aspects,b0003-R4-camille_pissarro-style_aspects-gpt-image-1,1676,measured,gpt-image-1,style_instruction,b0003-R4-camille_pissarro-style_instruction-gpt-image-1,1674,measured,3,True,True,1674,camille_pissarro,R4,0.015625
style_aspects,b0003-L1-camille_pissarro-style_aspects-gpt-image-1,1788,measured,gpt-image-1,style_instruction,b0003-L1-camille_pissarro-style_instruction-gpt-image-1,1789,measured,3,True,True,1788,camille_pissarro,L1,0.015625
style_aspects,b0003-L2-camille_pissarro-style_aspects-gpt-image-1,1771,measured,gpt-image-1,style_instruction,b0003-L2-camille_pissarro-style_instruction-gpt-image-1,1772,measured,3,True,True,1771,camille_pissarro,L2,0.015625
style_aspects,b0003-L3-camille_pissarro-style_aspects-gpt-image-1,1849,measured,gpt-image-1,style_instruction,b0003-L3-camille_pissarro-style_instruction-gpt-image-1,1848,measured,3,True,True,1848,camille_pissarro,L3,0.015625
style_aspects,b0003-L4-camille_pissarro-style_aspects-gpt-image-1,1641,measured,gpt-image-1,style_instruction,b0003-L4-camille_pissarro-style_instruction-gpt-image-1,1642,measured,3,True,True,1641,camille_pissarro,L4,0.015625
style_instruction,b0000-W1-paul_cezanne-style_instruction-gpt-image-1,239,measured,gpt-image-1,by_name,b0000-W1-paul_cezanne-by_name-gpt-image-1,237,measured,0,True,True,237,paul_cezanne,W1,0.015625
style_instruction,b0000-W2-paul_cezanne-style_instruction-gpt-image-1,179,measured,gpt-image-1,by_name,b0000-W2-paul_cezanne-by_name-gpt-image-1,178,measured,0,True,True,178,paul_cezanne,W2,0.015625
style_instruction,b0000-W3-paul_cezanne-style_instruction-gpt-image-1,79,measured,gpt-image-1,by_name,b0000-W3-paul_cezanne-by_name-gpt-image-1,78,measured,0,True,True,78,paul_cezanne,W3,0.015625
style_instruction,b0000-W4-paul_cezanne-style_instruction-gpt-image-1,243,measured,gpt-image-1,by_name,b0000-W4-paul_cezanne-by_name-gpt-image-1,245,measured,0,True,True,243,paul_cezanne,W4,0.015625
style_instruction,b0000-B1-paul_cezanne-style_instruction-gpt-image-1,356,measured,gpt-image-1,by_name,b0000-B1-paul_cezanne-by_name-gpt-image-1,355,measured,0,True,True,355,paul_cezanne,B1,0.015625
style_instruction,b0000-B2-paul_cezanne-style_instruction-gpt-image-1,408,measured,gpt-image-1,by_name,b0000-B2-paul_cezanne-by_name-gpt-image-1,409,measured,0,True,True,408,paul_cezanne,B2,0.020833333333333332
style_instruction,b0000-B3-paul_cezanne-style_instruction-gpt-image-1,45,measured,gpt-image-1,by_name,b0000-B3-paul_cezanne-by_name-gpt-image-1,46,measured,0,True,True,45,paul_cezanne,B3,0.015625
style_instruction,b0000-B4-paul_cezanne-style_instruction-gpt-image-1,313,measured,gpt-image-1,by_name,b0000-B4-paul_cezanne-by_name-gpt-image-1,312,measured,0,True,True,312,paul_cezanne,B4,0.015625
style_instruction,b0000-R1-paul_cezanne-style_instruction-gpt-image-1,212,measured,gpt-image-1,by_name,b0000-R1-paul_cezanne-by_name-gpt-image-1,211,measured,0,True,True,211,paul_cezanne,R1,0.015625
style_instruction,b0000-R2-paul_cezanne-style_instruction-gpt-image-1,444,measured,gpt-image-1,by_name,b0000-R2-paul_cezanne-by_name-gpt-image-1,445,measured,0,True,True,444,paul_cezanne,R2,0.015625
style_instruction,b0000-R3-paul_cezanne-style_instruction-gpt-image-1,476,measured,gpt-image-1,by_name,b0000-R3-paul_cezanne-by_name-gpt-image-1,474,measured,0,True,True,474,paul_cezanne,R3,0.015625
style_instruction,b0000-R4-paul_cezanne-style_instruction-gpt-image-1,282,measured,gpt-image-1,by_name,b0000-R4-paul_cezanne-by_name-gpt-image-1,284,measured,0,True,True,282,paul_cezanne,R4,0.015625
style_instruction,b0000-L1-paul_cezanne-style_instruction-gpt-image-1,87,measured,gpt-image-1,by_name,b0000-L1-paul_cezanne-by_name-gpt-image-1,88,measured,0,True,True,87,paul_cezanne,L1,0.015625
style_instruction,b0000-L2-paul_cezanne-style_instruction-gpt-image-1,95,measured,gpt-image-1,by_name,b0000-L2-paul_cezanne-by_name-gpt-image-1,93,measured,0,True,True,93,paul_cezanne,L2,0.015625
style_instruction,b0000-L3-paul_cezanne-style_instruction-gpt-image-1,8,measured,gpt-image-1,by_name,b0000-L3-paul_cezanne-by_name-gpt-image-1,7,measured,0,True,True,7,paul_cezanne,L3,0.015625
style_instruction,b0000-L4-paul_cezanne-style_instruction-gpt-image-1,443,measured,gpt-image-1,by_name,b0000-L4-paul_cezanne-by_name-gpt-image-1,442,measured,0,True,True,442,paul_cezanne,L4,0.015625
style_instruction,b0001-W1-paul_cezanne-style_instruction-gpt-image-1,866,measured,gpt-image-1,by_name,b0001-W1-paul_cezanne-by_name-gpt-image-1,865,measured,1,True,True,865,paul_cezanne,W1,0.015625
style_instruction,b0001-W2-paul_cezanne-style_instruction-gpt-image-1,605,measured,gpt-image-1,by_name,b0001-W2-paul_cezanne-by_name-gpt-image-1,603,measured,1,True,True,603,paul_cezanne,W2,0.015625
style_instruction,b0001-W3-paul_cezanne-style_instruction-gpt-image-1,807,measured,gpt-image-1,by_name,b0001-W3-paul_cezanne-by_name-gpt-image-1,809,measured,1,True,True,807,paul_cezanne,W3,0.015625
style_instruction,b0001-W4-paul_cezanne-style_instruction-gpt-image-1,717,measured,gpt-image-1,by_name,b0001-W4-paul_cezanne-by_name-gpt-image-1,718,measured,1,True,True,717,paul_cezanne,W4,0.015625
style_instruction,b0001-B1-paul_cezanne-style_instruction-gpt-image-1,946,measured,gpt-image-1,by_name,b0001-B1-paul_cezanne-by_name-gpt-image-1,945,measured,1,True,True,945,paul_cezanne,B1,0.015625
style_instruction,b0001-B2-paul_cezanne-style_instruction-gpt-image-1,750,measured,gpt-image-1,by_name,b0001-B2-paul_cezanne-by_name-gpt-image-1,751,measured,1,True,True,750,paul_cezanne,B2,0.020833333333333332
style_instruction,b0001-B3-paul_cezanne-style_instruction-gpt-image-1,577,measured,gpt-image-1,by_name,b0001-B3-paul_cezanne-by_name-gpt-image-1,576,measured,1,True,True,576,paul_cezanne,B3,0.015625
style_instruction,b0001-B4-paul_cezanne-style_instruction-gpt-image-1,801,measured,gpt-image-1,by_name,b0001-B4-paul_cezanne-by_name-gpt-image-1,802,measured,1,True,True,801,paul_cezanne,B4,0.015625
style_instruction,b0001-R1-paul_cezanne-style_instruction-gpt-image-1,935,measured,gpt-image-1,by_name,b0001-R1-paul_cezanne-by_name-gpt-image-1,933,measured,1,True,True,933,paul_cezanne,R1,0.015625
style_instruction,b0001-R2-paul_cezanne-style_instruction-gpt-image-1,893,measured,gpt-image-1,by_name,b0001-R2-paul_cezanne-by_name-gpt-image-1,892,measured,1,True,True,892,paul_cezanne,R2,0.015625
style_instruction,b0001-R3-paul_cezanne-style_instruction-gpt-image-1,827,measured,gpt-image-1,by_name,b0001-R3-paul_cezanne-by_name-gpt-image-1,825,measured,1,True,True,825,paul_cezanne,R3,0.015625
style_instruction,b0001-R4-paul_cezanne-style_instruction-gpt-image-1,640,measured,gpt-image-1,by_name,b0001-R4-paul_cezanne-by_name-gpt-image-1,641,measured,1,True,True,640,paul_cezanne,R4,0.015625
style_instruction,b0001-L1-paul_cezanne-style_instruction-gpt-image-1,843,measured,gpt-image-1,by_name,b0001-L1-paul_cezanne-by_name-gpt-image-1,844,measured,1,True,True,843,paul_cezanne,L1,0.015625
style_instruction,b0001-L2-paul_cezanne-style_instruction-gpt-image-1,901,measured,gpt-image-1,by_name,b0001-L2-paul_cezanne-by_name-gpt-image-1,902,measured,1,True,True,901,paul_cezanne,L2,0.015625
style_instruction,b0001-L3-paul_cezanne-style_instruction-gpt-image-1,685,measured,gpt-image-1,by_name,b0001-L3-paul_cezanne-by_name-gpt-image-1,684,measured,1,True,True,684,paul_cezanne,L3,0.015625
style_instruction,b0001-L4-paul_cezanne-style_instruction-gpt-image-1,629,measured,gpt-image-1,by_name,b0001-L4-paul_cezanne-by_name-gpt-image-1,627,measured,1,True,True,627,paul_cezanne,L4,0.015625
style_instruction,b0002-W1-paul_cezanne-style_instruction-gpt-image-1,1293,measured,gpt-image-1,by_name,b0002-W1-paul_cezanne-by_name-gpt-image-1,1294,measured,2,True,True,1293,paul_cezanne,W1,0.015625
style_instruction,b0002-W2-paul_cezanne-style_instruction-gpt-image-1,1267,measured,gpt-image-1,by_name,b0002-W2-paul_cezanne-by_name-gpt-image-1,1266,measured,2,True,True,1266,paul_cezanne,W2,0.015625
style_instruction,b0002-W3-paul_cezanne-style_instruction-gpt-image-1,1386,measured,gpt-image-1,by_name,b0002-W3-paul_cezanne-by_name-gpt-image-1,1387,measured,2,True,True,1386,paul_cezanne,W3,0.015625
style_instruction,b0002-W4-paul_cezanne-style_instruction-gpt-image-1,1376,measured,gpt-image-1,by_name,b0002-W4-paul_cezanne-by_name-gpt-image-1,1374,measured,2,True,True,1374,paul_cezanne,W4,0.015625
style_instruction,b0002-B1-paul_cezanne-style_instruction-gpt-image-1,1203,measured,gpt-image-1,by_name,b0002-B1-paul_cezanne-by_name-gpt-image-1,1204,measured,2,True,True,1203,paul_cezanne,B1,0.015625
style_instruction,b0002-B2-paul_cezanne-style_instruction-gpt-image-1,1062,measured,gpt-image-1,by_name,b0002-B2-paul_cezanne-by_name-gpt-image-1,1063,measured,2,True,True,1062,paul_cezanne,B2,0.020833333333333332
style_instruction,b0002-B3-paul_cezanne-style_instruction-gpt-image-1,1142,measured,gpt-image-1,by_name,b0002-B3-paul_cezanne-by_name-gpt-image-1,1141,measured,2,True,True,1141,paul_cezanne,B3,0.015625
style_instruction,b0002-B4-paul_cezanne-style_instruction-gpt-image-1,1185,measured,gpt-image-1,by_name,b0002-B4-paul_cezanne-by_name-gpt-image-1,1187,measured,2,True,True,1185,paul_cezanne,B4,0.015625
style_instruction,b0002-R1-paul_cezanne-style_instruction-gpt-image-1,1429,measured,gpt-image-1,by_name,b0002-R1-paul_cezanne-by_name-gpt-image-1,1430,measured,2,True,True,1429,paul_cezanne,R1,0.015625
style_instruction,b0002-R2-paul_cezanne-style_instruction-gpt-image-1,1113,measured,gpt-image-1,by_name,b0002-R2-paul_cezanne-by_name-gpt-image-1,1115,measured,2,True,True,1113,paul_cezanne,R2,0.015625
style_instruction,b0002-R3-paul_cezanne-style_instruction-gpt-image-1,1101,measured,gpt-image-1,by_name,b0002-R3-paul_cezanne-by_name-gpt-image-1,1102,measured,2,True,True,1101,paul_cezanne,R3,0.015625
style_instruction,b0002-R4-paul_cezanne-style_instruction-gpt-image-1,1231,measured,gpt-image-1,by_name,b0002-R4-paul_cezanne-by_name-gpt-image-1,1232,measured,2,True,True,1231,paul_cezanne,R4,0.015625
style_instruction,b0002-L1-paul_cezanne-style_instruction-gpt-image-1,1132,measured,gpt-image-1,by_name,b0002-L1-paul_cezanne-by_name-gpt-image-1,1133,measured,2,True,True,1132,paul_cezanne,L1,0.015625
style_instruction,b0002-L2-paul_cezanne-style_instruction-gpt-image-1,1328,measured,gpt-image-1,by_name,b0002-L2-paul_cezanne-by_name-gpt-image-1,1326,measured,2,True,True,1326,paul_cezanne,L2,0.015625
style_instruction,b0002-L3-paul_cezanne-style_instruction-gpt-image-1,1262,measured,gpt-image-1,by_name,b0002-L3-paul_cezanne-by_name-gpt-image-1,1260,measured,2,True,True,1260,paul_cezanne,L3,0.015625
style_instruction,b0002-L4-paul_cezanne-style_instruction-gpt-image-1,1398,measured,gpt-image-1,by_name,b0002-L4-paul_cezanne-by_name-gpt-image-1,1399,measured,2,True,True,1398,paul_cezanne,L4,0.015625
style_instruction,b0003-W1-paul_cezanne-style_instruction-gpt-image-1,1534,measured,gpt-image-1,by_name,b0003-W1-paul_cezanne-by_name-gpt-image-1,1535,measured,3,True,True,1534,paul_cezanne,W1,0.015625
style_instruction,b0003-W2-paul_cezanne-style_instruction-gpt-image-1,1596,measured,gpt-image-1,by_name,b0003-W2-paul_cezanne-by_name-gpt-image-1,1597,measured,3,True,True,1596,paul_cezanne,W2,0.015625
style_instruction,b0003-W3-paul_cezanne-style_instruction-gpt-image-1,1515,measured,gpt-image-1,by_name,b0003-W3-paul_cezanne-by_name-gpt-image-1,1516,measured,3,True,True,1515,paul_cezanne,W3,0.015625
style_instruction,b0003-W4-paul_cezanne-style_instruction-gpt-image-1,1735,measured,gpt-image-1,by_name,b0003-W4-paul_cezanne-by_name-gpt-image-1,1734,measured,3,True,True,1734,paul_cezanne,W4,0.015625
style_instruction,b0003-B1-paul_cezanne-style_instruction-gpt-image-1,1823,measured,gpt-image-1,by_name,b0003-B1-paul_cezanne-by_name-gpt-image-1,1822,measured,3,True,True,1822,paul_cezanne,B1,0.015625
style_instruction,b0003-B2-paul_cezanne-style_instruction-gpt-image-1,1716,measured,gpt-image-1,by_name,b0003-B2-paul_cezanne-by_name-gpt-image-1,1718,not_generated,3,False,False,1716,paul_cezanne,B2,0.0
style_instruction,b0003-B3-paul_cezanne-style_instruction-gpt-image-1,1504,measured,gpt-image-1,by_name,b0003-B3-paul_cezanne-by_name-gpt-image-1,1505,measured,3,True,True,1504,paul_cezanne,B3,0.015625
style_instruction,b0003-B4-paul_cezanne-style_instruction-gpt-image-1,1900,measured,gpt-image-1,by_name,b0003-B4-paul_cezanne-by_name-gpt-image-1,1899,measured,3,True,True,1899,paul_cezanne,B4,0.015625
style_instruction,b0003-R1-paul_cezanne-style_instruction-gpt-image-1,1572,measured,gpt-image-1,by_name,b0003-R1-paul_cezanne-by_name-gpt-image-1,1574,measured,3,True,True,1572,paul_cezanne,R1,0.015625
style_instruction,b0003-R2-paul_cezanne-style_instruction-gpt-image-1,1487,measured,gpt-image-1,by_name,b0003-R2-paul_cezanne-by_name-gpt-image-1,1485,measured,3,True,True,1485,paul_cezanne,R2,0.015625
style_instruction,b0003-R3-paul_cezanne-style_instruction-gpt-image-1,1778,measured,gpt-image-1,by_name,b0003-R3-paul_cezanne-by_name-gpt-image-1,1776,measured,3,True,True,1776,paul_cezanne,R3,0.015625
style_instruction,b0003-R4-paul_cezanne-style_instruction-gpt-image-1,1700,measured,gpt-image-1,by_name,b0003-R4-paul_cezanne-by_name-gpt-image-1,1699,measured,3,True,True,1699,paul_cezanne,R4,0.015625
style_instruction,b0003-L1-paul_cezanne-style_instruction-gpt-image-1,1769,measured,gpt-image-1,by_name,b0003-L1-paul_cezanne-by_name-gpt-image-1,1768,measured,3,True,True,1768,paul_cezanne,L1,0.015625
style_instruction,b0003-L2-paul_cezanne-style_instruction-gpt-image-1,1708,measured,gpt-image-1,by_name,b0003-L2-paul_cezanne-by_name-gpt-image-1,1709,measured,3,True,True,1708,paul_cezanne,L2,0.015625
style_instruction,b0003-L3-paul_cezanne-style_instruction-gpt-image-1,1858,measured,gpt-image-1,by_name,b0003-L3-paul_cezanne-by_name-gpt-image-1,1857,measured,3,True,True,1857,paul_cezanne,L3,0.015625
style_instruction,b0003-L4-paul_cezanne-style_instruction-gpt-image-1,1673,measured,gpt-image-1,by_name,b0003-L4-paul_cezanne-by_name-gpt-image-1,1672,measured,3,True,True,1672,paul_cezanne,L4,0.015625
style_aspects,b0000-W1-paul_cezanne-style_aspects-gpt-image-1,238,measured,gpt-image-1,style_instruction,b0000-W1-paul_cezanne-style_instruction-gpt-image-1,239,measured,0,True,True,238,paul_cezanne,W1,0.015625
style_aspects,b0000-W2-paul_cezanne-style_aspects-gpt-image-1,177,measured,gpt-image-1,style_instruction,b0000-W2-paul_cezanne-style_instruction-gpt-image-1,179,measured,0,True,True,177,paul_cezanne,W2,0.015625
style_aspects,b0000-W3-paul_cezanne-style_aspects-gpt-image-1,80,measured,gpt-image-1,style_instruction,b0000-W3-paul_cezanne-style_instruction-gpt-image-1,79,measured,0,True,True,79,paul_cezanne,W3,0.015625
style_aspects,b0000-W4-paul_cezanne-style_aspects-gpt-image-1,244,measured,gpt-image-1,style_instruction,b0000-W4-paul_cezanne-style_instruction-gpt-image-1,243,measured,0,True,True,243,paul_cezanne,W4,0.015625
style_aspects,b0000-B1-paul_cezanne-style_aspects-gpt-image-1,354,measured,gpt-image-1,style_instruction,b0000-B1-paul_cezanne-style_instruction-gpt-image-1,356,measured,0,True,True,354,paul_cezanne,B1,0.015625
style_aspects,b0000-B2-paul_cezanne-style_aspects-gpt-image-1,410,measured,gpt-image-1,style_instruction,b0000-B2-paul_cezanne-style_instruction-gpt-image-1,408,measured,0,True,True,408,paul_cezanne,B2,0.015625
style_aspects,b0000-B3-paul_cezanne-style_aspects-gpt-image-1,47,measured,gpt-image-1,style_instruction,b0000-B3-paul_cezanne-style_instruction-gpt-image-1,45,measured,0,True,True,45,paul_cezanne,B3,0.015625
style_aspects,b0000-B4-paul_cezanne-style_aspects-gpt-image-1,314,measured,gpt-image-1,style_instruction,b0000-B4-paul_cezanne-style_instruction-gpt-image-1,313,measured,0,True,True,313,paul_cezanne,B4,0.015625
style_aspects,b0000-R1-paul_cezanne-style_aspects-gpt-image-1,210,measured,gpt-image-1,style_instruction,b0000-R1-paul_cezanne-style_instruction-gpt-image-1,212,measured,0,True,True,210,paul_cezanne,R1,0.015625
style_aspects,b0000-R2-paul_cezanne-style_aspects-gpt-image-1,446,measured,gpt-image-1,style_instruction,b0000-R2-paul_cezanne-style_instruction-gpt-image-1,444,measured,0,True,True,444,paul_cezanne,R2,0.015625
style_aspects,b0000-R3-paul_cezanne-style_aspects-gpt-image-1,475,measured,gpt-image-1,style_instruction,b0000-R3-paul_cezanne-style_instruction-gpt-image-1,476,measured,0,True,True,475,paul_cezanne,R3,0.015625
